timestamp,fps,cpu_usage,gpu_usage,frame_time_ms,process_time,physics_time,memory_mb,object_count,node_count,draw_calls,latency_ms,player_count
84278,510.8,19.70,-1.00,1.96,-1.0000,-1.0000,470.23,12091,124,-1,0.0,2
84530,528.0,17.53,-1.00,1.89,-1.0000,-1.0000,470.29,12091,124,-1,0.0,2
84780,479.5,14.04,-1.00,2.09,-1.0000,-1.0000,470.34,12091,124,-1,0.0,2
85030,455.5,17.70,-1.00,2.20,-1.0000,-1.0000,470.42,12091,124,-1,0.0,2
85281,496.5,18.23,-1.00,2.01,-1.0000,-1.0000,470.46,12091,124,-1,0.0,2
85531,479.8,19.22,-1.00,2.08,-1.0000,-1.0000,470.52,12091,124,-1,0.0,2
85782,463.8,13.48,-1.00,2.16,-1.0000,-1.0000,470.60,12091,124,-1,0.0,2
86034,510.6,18.73,-1.00,1.96,-1.0000,-1.0000,470.65,12091,124,-1,0.0,2
86285,487.6,15.02,-1.00,2.05,-1.0000,-1.0000,470.71,12091,124,-1,0.0,2
86536,546.5,14.49,-1.00,1.83,-1.0000,-1.0000,470.77,12091,124,-1,0.0,2
86787,489.5,16.03,-1.00,2.04,-1.0000,-1.0000,470.77,12091,124,-1,0.0,2
87038,554.5,14.05,-1.00,1.80,-1.0000,-1.0000,470.83,12091,124,-1,0.0,2
87290,504.6,16.51,-1.00,1.98,-1.0000,-1.0000,470.89,12091,124,-1,0.0,2
87541,457.7,19.75,-1.00,2.18,-1.0000,-1.0000,470.95,12091,124,-1,0.0,2
87792,562.8,16.57,-1.00,1.78,-1.0000,-1.0000,471.00,12091,124,-1,0.0,2
88043,464.0,16.11,-1.00,2.15,-1.0000,-1.0000,471.07,12103,127,-1,0.0,2
88293,506.7,13.55,-1.00,1.97,-1.0000,-1.0000,471.13,12103,127,-1,0.0,2
88545,496.1,17.05,-1.00,2.02,-1.0000,-1.0000,471.19,12103,127,-1,0.0,2
88795,517.6,15.10,-1.00,1.93,-1.0000,-1.0000,471.25,12103,127,-1,0.0,2
89046,546.9,18.66,-1.00,1.83,-1.0000,-1.0000,471.31,12103,127,-1,0.0,2
89297,444.5,16.06,-1.00,2.25,-1.0000,-1.0000,471.37,12103,127,-1,0.0,2
89548,483.4,20.28,-1.00,2.07,-1.0000,-1.0000,471.45,12103,127,-1,0.0,2
89800,518.9,13.42,-1.00,1.93,-1.0000,-1.0000,471.49,12103,127,-1,0.0,2
90051,568.5,17.20,-1.00,1.76,-1.0000,-1.0000,471.55,12103,127,-1,0.0,2
90301,498.3,17.62,-1.00,2.01,-1.0000,-1.0000,471.61,12103,127,-1,0.0,2
90553,542.8,15.53,-1.00,1.84,-1.0000,-1.0000,471.67,12103,127,-1,0.0,2
90803,516.4,15.05,-1.00,1.94,-1.0000,-1.0000,471.73,12103,127,-1,0.0,2
91055,530.4,15.57,-1.00,1.89,-1.0000,-1.0000,471.79,12103,127,-1,0.0,2
91306,556.5,21.72,-1.00,1.80,-1.0000,-1.0000,471.85,12103,127,-1,0.0,2
91557,588.4,19.19,-1.00,1.70,-1.0000,-1.0000,471.91,12103,127,-1,0.0,2
91807,535.5,13.55,-1.00,1.87,-1.0000,-1.0000,471.97,12103,127,-1,0.0,2
92058,526.7,16.12,-1.00,1.90,-1.0000,-1.0000,469.19,12103,127,-1,0.0,2
92308,464.3,11.96,-1.00,2.15,-1.0000,-1.0000,469.25,12103,127,-1,0.0,2
92559,383.2,16.10,-1.00,2.61,-1.0000,-1.0000,469.30,12103,127,-1,0.0,2
92809,526.7,16.14,-1.00,1.90,-1.0000,-1.0000,469.36,12103,127,-1,0.0,2
93061,425.6,17.00,-1.00,2.35,-1.0000,-1.0000,469.42,12103,127,-1,0.0,2
93312,474.9,16.61,-1.00,2.11,-1.0000,-1.0000,469.47,12103,127,-1,0.0,2
93563,499.8,18.15,-1.00,2.00,-1.0000,-1.0000,469.53,12103,127,-1,0.0,2
93814,552.6,14.55,-1.00,1.81,-1.0000,-1.0000,469.59,12103,127,-1,0.0,2
94064,590.2,17.14,-1.00,1.69,-1.0000,-1.0000,469.65,12103,127,-1,0.0,2
94316,530.1,17.14,-1.00,1.89,-1.0000,-1.0000,469.73,12103,127,-1,0.0,2
94568,465.1,16.00,-1.00,2.15,-1.0000,-1.0000,469.77,12103,127,-1,0.0,2
94820,486.9,12.44,-1.00,2.05,-1.0000,-1.0000,469.83,12103,127,-1,0.0,2
95070,547.2,12.44,-1.00,1.83,-1.0000,-1.0000,469.89,12103,127,-1,0.0,2
95320,572.0,19.88,-1.00,1.75,-1.0000,-1.0000,469.95,12103,127,-1,0.0,2
95570,406.3,16.57,-1.00,2.46,-1.0000,-1.0000,470.01,12103,127,-1,0.0,2
95822,464.7,15.53,-1.00,2.15,-1.0000,-1.0000,470.06,12103,127,-1,0.0,2
96074,475.3,12.40,-1.00,2.10,-1.0000,-1.0000,470.13,12103,127,-1,0.0,2
96325,480.6,11.94,-1.00,2.08,-1.0000,-1.0000,470.18,12103,127,-1,0.0,2
96576,512.0,14.02,-1.00,1.95,-1.0000,-1.0000,470.24,12103,127,-1,0.0,2
96826,534.6,12.46,-1.00,1.87,-1.0000,-1.0000,470.32,12103,127,-1,0.0,2
97077,531.8,16.60,-1.00,1.88,-1.0000,-1.0000,470.36,12103,127,-1,0.0,2
97329,466.2,17.59,-1.00,2.14,-1.0000,-1.0000,470.42,12103,127,-1,0.0,2
97580,583.6,20.26,-1.00,1.71,-1.0000,-1.0000,470.50,12103,127,-1,0.0,2
97830,491.5,17.12,-1.00,2.03,-1.0000,-1.0000,470.54,12103,127,-1,0.0,2
98082,491.9,16.53,-1.00,2.03,-1.0000,-1.0000,470.60,12103,127,-1,0.0,2
98333,497.5,19.79,-1.00,2.01,-1.0000,-1.0000,470.66,12103,127,-1,0.0,2
98585,584.4,16.08,-1.00,1.71,-1.0000,-1.0000,470.72,12103,127,-1,0.0,2
98837,495.0,15.43,-1.00,2.02,-1.0000,-1.0000,470.77,12103,127,-1,0.0,2
99087,502.5,17.74,-1.00,1.99,-1.0000,-1.0000,470.83,12103,127,-1,0.0,2
99339,523.5,15.45,-1.00,1.91,-1.0000,-1.0000,470.91,12103,127,-1,0.0,2
99589,517.0,18.25,-1.00,1.93,-1.0000,-1.0000,470.95,12103,127,-1,0.0,2
99841,534.0,16.54,-1.00,1.87,-1.0000,-1.0000,471.01,12103,127,-1,0.0,2
100093,540.7,14.98,-1.00,1.85,-1.0000,-1.0000,471.07,12103,127,-1,0.0,2
100344,432.6,19.21,-1.00,2.31,-1.0000,-1.0000,471.13,12103,127,-1,0.0,2
100595,514.9,16.64,-1.00,1.94,-1.0000,-1.0000,471.19,12103,127,-1,0.0,2
100845,486.7,12.97,-1.00,2.05,-1.0000,-1.0000,471.25,12103,127,-1,0.0,2
101097,501.4,15.51,-1.00,1.99,-1.0000,-1.0000,471.33,12103,127,-1,0.0,2
101348,447.0,13.47,-1.00,2.24,-1.0000,-1.0000,471.37,12103,127,-1,0.0,2
101598,470.2,21.82,-1.00,2.13,-1.0000,-1.0000,471.43,12103,127,-1,0.0,2
101850,462.2,16.55,-1.00,2.16,-1.0000,-1.0000,471.49,12103,127,-1,0.0,2
102101,502.0,17.67,-1.00,1.99,-1.0000,-1.0000,471.56,12103,127,-1,0.0,2
102351,446.0,14.06,-1.00,2.24,-1.0000,-1.0000,471.60,12103,127,-1,0.0,2
102603,491.0,18.11,-1.00,2.04,-1.0000,-1.0000,471.66,12103,127,-1,0.0,2
102854,565.6,17.58,-1.00,1.77,-1.0000,-1.0000,471.72,12103,127,-1,0.0,2
103105,604.5,15.62,-1.00,1.65,-1.0000,-1.0000,471.80,12103,127,-1,0.0,2
103355,496.7,20.27,-1.00,2.01,-1.0000,-1.0000,471.84,12103,127,-1,0.0,2
103606,572.6,23.42,-1.00,1.75,-1.0000,-1.0000,471.91,12103,127,-1,0.0,2
103857,562.8,15.00,-1.00,1.78,-1.0000,-1.0000,471.96,12103,127,-1,0.0,2
104107,578.0,17.19,-1.00,1.73,-1.0000,-1.0000,472.03,12103,127,-1,0.0,2
104359,434.8,12.96,-1.00,2.30,-1.0000,-1.0000,469.23,12103,127,-1,0.0,2
104610,503.0,11.90,-1.00,1.99,-1.0000,-1.0000,469.29,12103,127,-1,0.0,2
104860,516.3,14.07,-1.00,1.94,-1.0000,-1.0000,469.35,12103,127,-1,0.0,2
105110,439.8,20.84,-1.00,2.27,-1.0000,-1.0000,469.41,12103,127,-1,0.0,2
105361,538.7,18.13,-1.00,1.86,-1.0000,-1.0000,469.47,12103,127,-1,0.0,2
105613,566.4,16.08,-1.00,1.77,-1.0000,-1.0000,469.53,12103,127,-1,0.0,2
105864,445.0,20.10,-1.00,2.25,-1.0000,-1.0000,469.61,12141,134,-1,0.0,2
106115,538.5,14.52,-1.00,1.86,-1.0000,-1.0000,469.67,12141,134,-1,0.0,2
106366,525.3,15.07,-1.00,1.90,-1.0000,-1.0000,469.73,12141,134,-1,0.0,2
106617,531.0,17.13,-1.00,1.88,-1.0000,-1.0000,469.79,12141,134,-1,0.0,2
106869,501.3,19.69,-1.00,1.99,-1.0000,-1.0000,469.85,12141,134,-1,0.0,2
107119,589.8,16.10,-1.00,1.70,-1.0000,-1.0000,469.93,12141,134,-1,0.0,2
107370,469.5,15.58,-1.00,2.13,-1.0000,-1.0000,469.97,12141,134,-1,0.0,2
107622,502.4,16.05,-1.00,1.99,-1.0000,-1.0000,470.03,12141,134,-1,0.0,2
107873,553.3,18.09,-1.00,1.81,-1.0000,-1.0000,470.09,12141,134,-1,0.0,2
108125,533.8,17.61,-1.00,1.87,-1.0000,-1.0000,470.16,12141,134,-1,0.0,2
108375,548.9,15.07,-1.00,1.82,-1.0000,-1.0000,470.20,12141,134,-1,0.0,2
108626,592.4,12.99,-1.00,1.69,-1.0000,-1.0000,470.26,12141,134,-1,0.0,2
108876,544.8,15.05,-1.00,1.84,-1.0000,-1.0000,470.32,12141,134,-1,0.0,2
109128,526.6,13.48,-1.00,1.90,-1.0000,-1.0000,470.38,12141,134,-1,0.0,2
109378,579.7,13.48,-1.00,1.73,-1.0000,-1.0000,470.44,12141,134,-1,0.0,2
109629,510.7,19.20,-1.00,1.96,-1.0000,-1.0000,470.50,12141,134,-1,0.0,2
109881,516.2,15.06,-1.00,1.94,-1.0000,-1.0000,470.56,12141,134,-1,0.0,2
110132,444.4,17.05,-1.00,2.25,-1.0000,-1.0000,470.61,12141,134,-1,0.0,2
110382,575.9,16.75,-1.00,1.74,-1.0000,-1.0000,470.67,12141,134,-1,0.0,2
110633,559.6,15.53,-1.00,1.79,-1.0000,-1.0000,470.73,12141,134,-1,0.0,2
110884,463.0,11.92,-1.00,2.16,-1.0000,-1.0000,470.81,12141,134,-1,0.0,2
111135,557.8,19.68,-1.00,1.79,-1.0000,-1.0000,470.85,12141,134,-1,0.0,2
111386,538.9,17.70,-1.00,1.86,-1.0000,-1.0000,470.91,12141,134,-1,0.0,2
111637,455.1,20.18,-1.00,2.20,-1.0000,-1.0000,470.96,12141,134,-1,0.0,2
111889,507.0,17.61,-1.00,1.97,-1.0000,-1.0000,471.04,12141,134,-1,0.0,2
112141,485.4,16.04,-1.00,2.06,-1.0000,-1.0000,471.10,12141,134,-1,0.0,2
112391,488.2,17.67,-1.00,2.05,-1.0000,-1.0000,471.14,12141,134,-1,0.0,2
112643,472.7,13.47,-1.00,2.12,-1.0000,-1.0000,471.20,12141,134,-1,0.0,2
112894,509.6,13.96,-1.00,1.96,-1.0000,-1.0000,471.26,12141,134,-1,0.0,2
113145,510.7,16.65,-1.00,1.96,-1.0000,-1.0000,471.32,12141,134,-1,0.0,2
113396,525.7,18.11,-1.00,1.90,-1.0000,-1.0000,471.37,12141,134,-1,0.0,2
113648,446.5,15.54,-1.00,2.24,-1.0000,-1.0000,471.43,12141,134,-1,0.0,2
113899,533.6,16.03,-1.00,1.87,-1.0000,-1.0000,471.49,12141,134,-1,0.0,2
114150,533.2,14.03,-1.00,1.88,-1.0000,-1.0000,471.57,12141,134,-1,0.0,2
114400,554.2,14.57,-1.00,1.80,-1.0000,-1.0000,471.61,12141,134,-1,0.0,2
114651,418.7,15.03,-1.00,2.39,-1.0000,-1.0000,471.67,12141,134,-1,0.0,2
114902,595.7,15.15,-1.00,1.68,-1.0000,-1.0000,471.73,12141,134,-1,0.0,2
115153,538.7,19.05,-1.00,1.86,-1.0000,-1.0000,471.79,12141,134,-1,0.0,2
115403,535.9,21.33,-1.00,1.87,-1.0000,-1.0000,471.85,12141,134,-1,0.0,2
115655,471.7,16.58,-1.00,2.12,-1.0000,-1.0000,471.91,12141,134,-1,0.0,2
115906,581.2,18.72,-1.00,1.72,-1.0000,-1.0000,471.97,12153,136,-1,0.0,2
116157,576.5,15.56,-1.00,1.73,-1.0000,-1.0000,472.04,12153,136,-1,0.0,2
116409,181.0,19.05,-1.00,5.53,-1.0000,-1.0000,472.09,12153,136,-1,0.0,2
116660,511.8,17.69,-1.00,1.95,-1.0000,-1.0000,469.29,12153,136,-1,0.0,2
116912,505.0,16.02,-1.00,1.98,-1.0000,-1.0000,469.29,12153,136,-1,0.0,2
117163,552.6,15.05,-1.00,1.81,-1.0000,-1.0000,469.37,12153,136,-1,0.0,2
117414,486.5,20.26,-1.00,2.06,-1.0000,-1.0000,469.41,12153,136,-1,0.0,2
117665,542.2,17.63,-1.00,1.84,-1.0000,-1.0000,469.47,12153,136,-1,0.0,2
117915,563.9,20.79,-1.00,1.77,-1.0000,-1.0000,469.53,12153,136,-1,0.0,2
118165,540.4,12.49,-1.00,1.85,-1.0000,-1.0000,469.59,12153,136,-1,0.0,2
118415,563.3,13.54,-1.00,1.78,-1.0000,-1.0000,469.64,12153,136,-1,0.0,2
118666,444.2,17.15,-1.00,2.25,-1.0000,-1.0000,469.70,12153,136,-1,0.0,2
118918,496.8,14.46,-1.00,2.01,-1.0000,-1.0000,469.76,12153,136,-1,0.0,2
119169,510.8,18.14,-1.00,1.96,-1.0000,-1.0000,469.84,12153,136,-1,0.0,2
119421,507.1,17.58,-1.00,1.97,-1.0000,-1.0000,469.88,12153,136,-1,0.0,2
119672,581.7,15.57,-1.00,1.72,-1.0000,-1.0000,469.94,12153,136,-1,0.0,2
119924,515.0,16.08,-1.00,1.94,-1.0000,-1.0000,470.00,12153,136,-1,0.0,2
120174,603.9,16.15,-1.00,1.66,-1.0000,-1.0000,470.06,12153,136,-1,0.0,2
120424,563.3,17.62,-1.00,1.78,-1.0000,-1.0000,470.13,12153,136,-1,0.0,2
120676,514.5,19.69,-1.00,1.94,-1.0000,-1.0000,470.19,12153,136,-1,0.0,2
120926,515.5,16.13,-1.00,1.94,-1.0000,-1.0000,470.23,12153,136,-1,0.0,2
121177,488.0,21.81,-1.00,2.05,-1.0000,-1.0000,470.29,12153,136,-1,0.0,2
121428,523.9,12.40,-1.00,1.91,-1.0000,-1.0000,470.37,12153,136,-1,0.0,2
121680,467.6,16.54,-1.00,2.14,-1.0000,-1.0000,470.43,12153,136,-1,0.0,2
121931,534.7,17.67,-1.00,1.87,-1.0000,-1.0000,470.47,12153,136,-1,0.0,2
122181,571.9,15.60,-1.00,1.75,-1.0000,-1.0000,470.53,12153,136,-1,0.0,2
122432,519.3,15.60,-1.00,1.93,-1.0000,-1.0000,470.58,12153,136,-1,0.0,2
122683,556.7,14.54,-1.00,1.80,-1.0000,-1.0000,470.64,12153,136,-1,0.0,2
122933,531.2,18.24,-1.00,1.88,-1.0000,-1.0000,470.70,12153,136,-1,0.0,2
123185,510.2,15.97,-1.00,1.96,-1.0000,-1.0000,470.76,12153,136,-1,0.0,2
123435,545.1,17.20,-1.00,1.83,-1.0000,-1.0000,470.82,12153,136,-1,0.0,2
123686,556.6,11.91,-1.00,1.80,-1.0000,-1.0000,470.90,12153,136,-1,0.0,2
123937,576.5,22.41,-1.00,1.73,-1.0000,-1.0000,470.94,12165,139,-1,0.0,2
124189,501.1,16.52,-1.00,2.00,-1.0000,-1.0000,471.01,12165,139,-1,0.0,2
124439,542.4,15.61,-1.00,1.84,-1.0000,-1.0000,471.08,12165,139,-1,0.0,2
124690,472.7,15.06,-1.00,2.12,-1.0000,-1.0000,471.13,12165,139,-1,0.0,2
124940,470.1,16.67,-1.00,2.13,-1.0000,-1.0000,471.18,12165,139,-1,0.0,2
125190,569.4,16.08,-1.00,1.76,-1.0000,-1.0000,471.26,12165,139,-1,0.0,2
125441,404.4,15.08,-1.00,2.47,-1.0000,-1.0000,471.30,12165,139,-1,0.0,2
125691,560.0,15.08,-1.00,1.79,-1.0000,-1.0000,471.36,12165,139,-1,0.0,2
125942,493.0,21.92,-1.00,2.03,-1.0000,-1.0000,471.43,12177,141,-1,0.0,2
126193,543.7,15.54,-1.00,1.84,-1.0000,-1.0000,471.49,12177,141,-1,0.0,2
126444,518.5,12.98,-1.00,1.93,-1.0000,-1.0000,471.55,12177,141,-1,0.0,2
126696,495.9,17.58,-1.00,2.02,-1.0000,-1.0000,471.61,12177,141,-1,0.0,2
126947,511.8,19.62,-1.00,1.95,-1.0000,-1.0000,471.67,12177,141,-1,0.0,2
127198,549.1,16.62,-1.00,1.82,-1.0000,-1.0000,471.73,12177,141,-1,0.0,2
127449,513.2,22.28,-1.00,1.95,-1.0000,-1.0000,471.80,12177,141,-1,0.0,2
127699,589.5,18.25,-1.00,1.70,-1.0000,-1.0000,471.84,12177,141,-1,0.0,2
127951,463.8,18.51,-1.00,2.16,-1.0000,-1.0000,471.90,12177,141,-1,0.0,2
128203,488.2,15.03,-1.00,2.05,-1.0000,-1.0000,471.96,12177,141,-1,0.0,2
128454,360.8,18.22,-1.00,2.77,-1.0000,-1.0000,472.03,12177,141,-1,0.0,2
128705,178.7,18.61,-1.00,5.60,-1.0000,-1.0000,472.07,12177,141,-1,0.0,2
128955,439.2,16.60,-1.00,2.28,-1.0000,-1.0000,469.26,12177,141,-1,0.0,2
129206,425.4,19.78,-1.00,2.35,-1.0000,-1.0000,469.34,12177,141,-1,0.0,2
129458,477.7,14.98,-1.00,2.09,-1.0000,-1.0000,469.38,12177,141,-1,0.0,2
129709,542.3,16.10,-1.00,1.84,-1.0000,-1.0000,469.44,12177,141,-1,0.0,2
129960,537.5,13.44,-1.00,1.86,-1.0000,-1.0000,469.52,12177,141,-1,0.0,2
130210,415.0,22.97,-1.00,2.41,-1.0000,-1.0000,469.56,12177,141,-1,0.0,2
130461,479.4,18.12,-1.00,2.09,-1.0000,-1.0000,469.61,12177,141,-1,0.0,2
130712,506.5,16.60,-1.00,1.97,-1.0000,-1.0000,469.67,12177,141,-1,0.0,2
130964,434.7,12.46,-1.00,2.30,-1.0000,-1.0000,469.73,12177,141,-1,0.0,2
131215,478.8,14.99,-1.00,2.09,-1.0000,-1.0000,469.78,12177,141,-1,0.0,2
131467,473.9,15.02,-1.00,2.11,-1.0000,-1.0000,469.84,12177,141,-1,0.0,2
131718,433.0,19.16,-1.00,2.31,-1.0000,-1.0000,469.90,12177,141,-1,0.0,2
131969,523.7,21.80,-1.00,1.91,-1.0000,-1.0000,469.95,12177,141,-1,0.0,2
132221,550.0,16.55,-1.00,1.82,-1.0000,-1.0000,470.01,12177,141,-1,0.0,2
132471,512.5,14.55,-1.00,1.95,-1.0000,-1.0000,470.07,12177,141,-1,0.0,2
132722,566.5,16.04,-1.00,1.77,-1.0000,-1.0000,470.14,12177,141,-1,0.0,2
132974,568.9,14.53,-1.00,1.76,-1.0000,-1.0000,470.19,12177,141,-1,0.0,2
133224,572.9,16.17,-1.00,1.75,-1.0000,-1.0000,470.24,12177,141,-1,0.0,2
133475,579.0,21.74,-1.00,1.73,-1.0000,-1.0000,470.30,12177,141,-1,0.0,2
133726,610.5,16.11,-1.00,1.64,-1.0000,-1.0000,470.38,12177,141,-1,0.0,2
133976,490.9,20.73,-1.00,2.04,-1.0000,-1.0000,470.43,12177,141,-1,0.0,2
134228,534.6,16.65,-1.00,1.87,-1.0000,-1.0000,470.48,12177,141,-1,0.0,2
134479,558.7,15.46,-1.00,1.79,-1.0000,-1.0000,470.54,12177,141,-1,0.0,2
134730,545.9,20.81,-1.00,1.83,-1.0000,-1.0000,470.60,12177,141,-1,0.0,2
134981,476.9,22.86,-1.00,2.10,-1.0000,-1.0000,470.66,12177,141,-1,0.0,2
135232,474.3,17.09,-1.00,2.11,-1.0000,-1.0000,470.71,12177,141,-1,0.0,2
135483,548.3,17.66,-1.00,1.82,-1.0000,-1.0000,470.77,12177,141,-1,0.0,2
135733,567.1,17.14,-1.00,1.76,-1.0000,-1.0000,470.83,12177,141,-1,0.0,2
135985,515.9,17.60,-1.00,1.94,-1.0000,-1.0000,470.90,12189,143,-1,0.0,2
136235,489.9,18.28,-1.00,2.04,-1.0000,-1.0000,470.96,12189,143,-1,0.0,2
136486,501.8,15.01,-1.00,1.99,-1.0000,-1.0000,471.02,12189,143,-1,0.0,2
136737,481.3,18.68,-1.00,2.08,-1.0000,-1.0000,471.08,12189,143,-1,0.0,2
136988,487.7,25.87,-1.00,2.05,-1.0000,-1.0000,471.14,12189,143,-1,0.0,2
137240,552.7,14.53,-1.00,1.81,-1.0000,-1.0000,471.20,12189,143,-1,0.0,2
137490,560.0,17.68,-1.00,1.79,-1.0000,-1.0000,471.25,12189,143,-1,0.0,2
137740,553.8,16.63,-1.00,1.81,-1.0000,-1.0000,471.31,12189,143,-1,0.0,2
137991,553.4,15.64,-1.00,1.81,-1.0000,-1.0000,471.37,12189,143,-1,0.0,2
138241,530.3,16.65,-1.00,1.89,-1.0000,-1.0000,471.43,12189,143,-1,0.0,2
138492,506.4,18.13,-1.00,1.97,-1.0000,-1.0000,471.49,12189,143,-1,0.0,2
138743,491.4,17.05,-1.00,2.03,-1.0000,-1.0000,471.55,12189,143,-1,0.0,2
138994,518.6,14.03,-1.00,1.93,-1.0000,-1.0000,471.61,12189,143,-1,0.0,2
139245,540.9,19.80,-1.00,1.85,-1.0000,-1.0000,471.67,12189,143,-1,0.0,2
139496,398.7,17.56,-1.00,2.51,-1.0000,-1.0000,471.72,12189,143,-1,0.0,2
139747,563.7,14.56,-1.00,1.77,-1.0000,-1.0000,471.78,12189,143,-1,0.0,2
139998,535.1,16.60,-1.00,1.87,-1.0000,-1.0000,471.84,12189,143,-1,0.0,2
140248,563.9,16.15,-1.00,1.77,-1.0000,-1.0000,471.90,12189,143,-1,0.0,2
140498,583.5,20.36,-1.00,1.71,-1.0000,-1.0000,471.96,12189,143,-1,0.0,2
140749,596.1,12.90,-1.00,1.68,-1.0000,-1.0000,472.02,12189,143,-1,0.0,2
141001,523.8,18.13,-1.00,1.91,-1.0000,-1.0000,472.08,12189,143,-1,0.0,2
141252,456.1,13.51,-1.00,2.19,-1.0000,-1.0000,469.26,12189,143,-1,0.0,2
141502,494.9,14.54,-1.00,2.02,-1.0000,-1.0000,469.32,12189,143,-1,0.0,2
141753,491.9,12.97,-1.00,2.03,-1.0000,-1.0000,469.38,12189,143,-1,0.0,2
142004,581.0,16.65,-1.00,1.72,-1.0000,-1.0000,469.45,12201,146,-1,0.0,2
142254,563.8,17.16,-1.00,1.77,-1.0000,-1.0000,469.51,12201,146,-1,0.0,2
142504,559.9,11.45,-1.00,1.79,-1.0000,-1.0000,469.56,12201,146,-1,0.0,2
142755,571.3,20.31,-1.00,1.75,-1.0000,-1.0000,469.62,12201,146,-1,0.0,2
143007,471.4,17.52,-1.00,2.12,-1.0000,-1.0000,469.68,12201,146,-1,0.0,2
143257,547.2,17.75,-1.00,1.83,-1.0000,-1.0000,469.74,12201,146,-1,0.0,2
143509,424.2,13.94,-1.00,2.36,-1.0000,-1.0000,469.82,12201,146,-1,0.0,2
143762,206.1,8.72,-1.00,4.85,-1.0000,-1.0000,469.84,12201,146,-1,0.0,2
144013,343.9,16.09,-1.00,2.91,-1.0000,-1.0000,469.89,12201,146,-1,0.0,2
144265,74.6,12.96,-1.00,13.40,-1.0000,-1.0000,469.94,12201,146,-1,0.0,2
144515,378.9,14.56,-1.00,2.64,-1.0000,-1.0000,469.98,12201,146,-1,0.0,2
144766,402.1,13.98,-1.00,2.49,-1.0000,-1.0000,470.04,12201,146,-1,0.0,2
145017,490.2,15.04,-1.00,2.04,-1.0000,-1.0000,470.09,12201,146,-1,0.0,2
145267,514.7,16.17,-1.00,1.94,-1.0000,-1.0000,470.14,12201,146,-1,0.0,2
145520,451.4,16.47,-1.00,2.22,-1.0000,-1.0000,470.20,12201,146,-1,0.0,2
145770,556.7,15.62,-1.00,1.80,-1.0000,-1.0000,470.26,12201,146,-1,0.0,2
146020,588.7,16.12,-1.00,1.70,-1.0000,-1.0000,470.32,12201,146,-1,0.0,2
146271,467.7,14.02,-1.00,2.14,-1.0000,-1.0000,470.37,12201,146,-1,0.0,2
146522,449.9,18.67,-1.00,2.22,-1.0000,-1.0000,470.43,12201,146,-1,0.0,2
146772,441.4,15.65,-1.00,2.27,-1.0000,-1.0000,470.49,12201,146,-1,0.0,2
147024,470.7,16.04,-1.00,2.12,-1.0000,-1.0000,470.51,12201,146,-1,0.0,2
147276,492.2,18.01,-1.00,2.03,-1.0000,-1.0000,470.55,12201,146,-1,0.0,2
147528,389.0,17.08,-1.00,2.57,-1.0000,-1.0000,470.71,12369,174,-1,0.0,2
147779,468.4,11.40,-1.00,2.14,-1.0000,-1.0000,470.98,12681,226,-1,0.0,2
148031,568.1,18.08,-1.00,1.76,-1.0000,-1.0000,470.90,12465,190,-1,0.0,2
148282,586.1,15.61,-1.00,1.71,-1.0000,-1.0000,470.78,12201,146,-1,0.0,2
148534,545.9,18.56,-1.00,1.83,-1.0000,-1.0000,470.84,12201,146,-1,0.0,2
148786,475.4,14.50,-1.00,2.10,-1.0000,-1.0000,470.90,12201,146,-1,0.0,2
149036,443.7,18.17,-1.00,2.25,-1.0000,-1.0000,470.97,12201,146,-1,0.0,2
149286,450.5,18.22,-1.00,2.22,-1.0000,-1.0000,471.01,12201,146,-1,0.0,2
149538,533.5,13.44,-1.00,1.87,-1.0000,-1.0000,471.07,12201,146,-1,0.0,2
149789,425.0,18.64,-1.00,2.35,-1.0000,-1.0000,471.12,12201,146,-1,0.0,2
150040,494.2,17.14,-1.00,2.02,-1.0000,-1.0000,471.20,12201,146,-1,0.0,2
150292,477.7,16.52,-1.00,2.09,-1.0000,-1.0000,471.24,12201,146,-1,0.0,2
150544,460.6,15.49,-1.00,2.17,-1.0000,-1.0000,471.29,12201,146,-1,0.0,2
150795,473.9,11.45,-1.00,2.11,-1.0000,-1.0000,471.35,12201,146,-1,0.0,2
151046,492.1,18.09,-1.00,2.03,-1.0000,-1.0000,471.42,12211,148,-1,0.0,2
151297,492.8,17.13,-1.00,2.03,-1.0000,-1.0000,471.47,12199,146,-1,0.0,2
151548,507.0,15.60,-1.00,1.97,-1.0000,-1.0000,471.53,12211,148,-1,0.0,2
151799,418.0,16.05,-1.00,2.39,-1.0000,-1.0000,471.59,12211,148,-1,0.0,2
152049,537.3,13.00,-1.00,1.86,-1.0000,-1.0000,471.64,12211,148,-1,0.0,2
152300,558.1,17.12,-1.00,1.79,-1.0000,-1.0000,471.70,12211,148,-1,0.0,2
152551,450.6,14.05,-1.00,2.22,-1.0000,-1.0000,471.75,12211,148,-1,0.0,2
152802,467.0,14.55,-1.00,2.14,-1.0000,-1.0000,471.82,12207,147,-1,0.0,2
153052,505.6,19.75,-1.00,1.98,-1.0000,-1.0000,471.89,12207,147,-1,0.0,2
153304,399.9,10.36,-1.00,2.50,-1.0000,-1.0000,471.93,12207,147,-1,0.0,2
153554,460.5,15.06,-1.00,2.17,-1.0000,-1.0000,471.99,12207,147,-1,0.0,2
153805,530.6,14.51,-1.00,1.88,-1.0000,-1.0000,472.06,12207,147,-1,0.0,2
